eval/total_steps,standardized_return_mean,achievements_mean
4194304,6.9849193e-10,2.16796875
12582912,8.731149e-11,1.4453125
20971520,3.2014214e-10,1.12109375
29360128,1.1641532e-10,0.98828125
37748736,6.1118044e-10,1.953125
46137344,6.693881e-10,1.4140625
54525952,3.783498e-10,1.44140625
62914560,2.6193447e-10,1.2890625
71303168,4.656613e-10,1.546875
79691776,3.2014214e-10,1.51953125
88080384,5.529728e-10,1.29296875
96468992,1.4551915e-10,1.46484375
104857600,6.1118044e-10,1.34375
113246208,7.2759576e-10,1.45703125
121634816,8.731149e-10,1.78125
130023424,5.820766e-10,1.50390625
138412032,6.693881e-10,1.625
146800640,6.693881e-10,1.04296875
155189248,8.440111e-10,1.3359375
163577856,7.2759576e-10,1.609375
171966464,9.313226e-10,1.66015625
180355072,2.1827873e-09,2.00390625
188743680,1.3387762e-09,1.73046875
197132288,1.2805685e-09,1.93359375
205520896,8.440111e-10,1.296875
213909504,6.1118044e-10,1.125
222298112,5.529728e-10,1.1484375
230686720,4.0745363e-10,0.90625
239075328,5.529728e-10,0.94140625
247463936,3.2014214e-10,0.69140625
255852544,3.4924597e-10,0.6796875
264241152,4.656613e-10,1.08984375
272629760,5.820766e-10,1.92578125
281018368,4.0745363e-10,1.47265625
289406976,1.7462298e-10,2.140625
297795584,2.3283064e-10,1.49609375
306184192,2.910383e-10,1.81640625
314572800,6.693881e-10,1.3203125
322961408,6.693881e-10,1.4609375
331350016,4.3655746e-10,1.6796875
339738624,6.1118044e-10,1.80078125
348127232,9.0221874e-10,1.41015625
356515840,6.1118044e-10,2.01171875
364904448,1.6298145e-09,1.59765625
373293056,8.1490725e-10,2.47265625
381681664,2.3283064e-10,2.10546875
390070272,1.7462298e-10,1.44140625
398458880,4.0745363e-10,2.1171875
406847488,6.9849193e-10,2.03515625
415236096,2.6193447e-10,0.8125
423624704,2.3283064e-10,2.05859375
432013312,3.783498e-10,1.046875
440401920,6.9849193e-10,1.85546875
448790528,4.0745363e-10,2.01171875
457179136,6.9849193e-10,1.79296875
465567744,3.2014214e-10,1.734375
473956352,4.0745363e-10,1.5
482344960,3.2014214e-10,1.57421875
490733568,5.820766e-10,1.7578125
499122176,4.3655746e-10,1.70703125
