eval/total_steps,standardized_return_mean,achievements_mean
4194304,5.820766e-10,3.19921875
25165824,3.783498e-10,2.17578125
46137344,8.440111e-10,3.0234375
67108864,4.0745363e-10,3.46875
88080384,0.08984375,5.08984375
109051904,0.90234375,7.0078125
130023424,1.0,9.5546875
150994944,1.0,10.5625
171966464,0.9921875,10.6484375
192937984,0.99609375,10.6875
213909504,1.0,10.96875
234881024,1.0,10.9765625
255852544,1.0,10.23046875
276824064,0.99609375,9.7578125
297795584,1.0,10.00390625
318767104,1.0,10.1328125
339738624,1.0,10.33984375
360710144,0.9921875,11.1328125
381681664,0.9765625,11.40625
402653184,0.9921875,11.98828125
423624704,0.99609375,10.61328125
444596224,0.99609375,11.8359375
465567744,1.0,12.0234375
486539264,1.0,10.8984375
