eval/total_steps,standardized_return_mean,achievements_mean
4194304,-2.910383e-11,3.59765625
25165824,7.566996e-10,2.10546875
46137344,5.820766e-10,1.77734375
67108864,1.1641532e-10,1.5546875
88080384,5.820766e-11,1.69921875
109051904,4.947651e-10,1.55078125
130023424,0.0039062505,4.11328125
150994944,0.140625,4.4453125
171966464,0.69921875,6.7734375
192937984,0.95703125,7.8359375
213909504,0.984375,8.4375
234881024,0.99609375,9.16015625
255852544,0.984375,10.0546875
276824064,0.99609375,10.15625
297795584,1.0,10.8515625
318767104,0.984375,10.35546875
339738624,0.99609375,9.9765625
360710144,0.94140625,10.58984375
381681664,0.98828125,10.45703125
402653184,0.99609375,10.2265625
423624704,0.93359375,10.0625
444596224,1.0,10.609375
465567744,1.0,10.12109375
486539264,0.99609375,10.58984375
