eval/total_steps,standardized_return_mean,achievements_mean
4194304,8.731149e-11,3.4609375
25165824,5.820766e-11,1.23828125
46137344,-8.731149e-11,0.26953125
67108864,0.0,0.12109375
88080384,2.910383e-10,1.1953125
109051904,0.0,1.3359375
130023424,2.6193447e-10,2.30859375
150994944,0.02734375,3.18359375
171966464,0.66796875,6.703125
192937984,0.921875,6.82421875
213909504,0.94921875,8.16796875
234881024,0.984375,7.625
255852544,0.9921875,8.96875
276824064,1.0,8.9453125
297795584,0.99609375,9.046875
318767104,0.98828125,8.49609375
339738624,0.984375,8.75390625
360710144,0.98828125,8.74609375
381681664,0.98828125,8.73046875
402653184,1.0,8.296875
423624704,0.98046875,9.0625
444596224,1.0,9.52734375
465567744,0.99609375,9.00390625
486539264,0.99609375,8.99609375
