eval/total_steps,standardized_return_mean,achievements_mean
4194304,1.0768417e-09,3.16015625
12582912,1.891749e-09,2.90234375
20971520,5.529728e-10,1.5390625
29360128,5.820766e-10,0.859375
37748736,2.3283064e-10,0.98828125
46137344,4.947651e-10,2.0
54525952,4.656613e-10,2.28515625
62914560,5.529728e-10,2.81640625
71303168,6.4028427e-10,2.9140625
79691776,6.9849193e-10,2.51171875
88080384,2.3283064e-10,2.0859375
96468992,4.0745363e-10,1.9765625
104857600,4.947651e-10,1.859375
113246208,7.566996e-10,2.2265625
121634816,1.1059456e-09,2.28515625
130023424,7.2759576e-10,1.421875
138412032,4.0745363e-10,1.85546875
146800640,2.0372681e-10,1.453125
155189248,1.1641532e-09,1.88671875
163577856,4.3655746e-10,1.3359375
171966464,9.313226e-10,1.90234375
180355072,4.947651e-10,1.53125
188743680,9.604264e-10,2.08203125
197132288,9.604264e-10,2.2421875
205520896,7.858034e-10,1.703125
213909504,5.2386895e-10,1.453125
222298112,1.0186341e-09,2.34765625
230686720,1.0477379e-09,2.43359375
239075328,8.731149e-10,2.19140625
247463936,1.1350494e-09,2.46484375
255852544,9.313226e-10,2.47265625
264241152,1.4551915e-09,2.40234375
272629760,1.193257e-09,2.32421875
281018368,1.8626451e-09,2.15625
289406976,1.4551915e-09,1.921875
297795584,1.36788e-09,2.3359375
306184192,1.0477379e-09,2.14453125
314572800,1.2223609e-09,2.26171875
322961408,9.895302e-10,3.0
331350016,1.4260877e-09,2.8984375
339738624,7.566996e-10,2.84765625
348127232,1.2223609e-09,3.1953125
356515840,6.693881e-10,3.34765625
364904448,1.9499566e-09,3.28515625
373293056,1.3387762e-09,3.3671875
381681664,1.542503e-09,3.28125
390070272,1.6880222e-09,3.34765625
398458880,4.0745363e-10,3.20703125
406847488,1.0186341e-09,3.1796875
415236096,9.0221874e-10,2.9140625
423624704,1.0477379e-09,3.4140625
432013312,1.193257e-09,3.73046875
440401920,9.313226e-10,2.1640625
448790528,6.4028427e-10,2.484375
457179136,4.3655746e-10,1.3828125
465567744,1.193257e-09,2.25390625
473956352,8.1490725e-10,1.7578125
482344960,9.0221874e-10,1.87109375
490733568,6.1118044e-10,1.33203125
499122176,3.4924597e-10,1.203125
