eval/total_steps,standardized_return_mean,achievements_mean
4194304,1.7462298e-10,1.01953125
12582912,0.0,0.99609375
20971520,0.0,1.00390625
29360128,0.0,1.0390625
37748736,1.1641532e-10,1.16796875
46137344,5.820766e-11,1.01953125
54525952,5.820766e-11,0.703125
62914560,0.0,0.875
71303168,-8.731149e-11,0.58984375
79691776,8.731149e-11,0.6640625
88080384,0.0,0.31640625
96468992,1.4551915e-10,0.98828125
104857600,1.7462298e-10,0.5390625
113246208,3.4924597e-10,2.5546875
121634816,4.656613e-10,2.83984375
130023424,1.4551915e-10,2.55078125
138412032,3.2014214e-10,3.44140625
146800640,-8.731149e-11,3.76953125
155189248,1.7462298e-10,4.0625
163577856,5.820766e-11,4.72265625
171966464,-1.7462298e-10,4.48828125
180355072,8.731149e-11,4.78515625
188743680,1.1641532e-10,4.4375
197132288,2.3283064e-10,4.47265625
205520896,2.910383e-10,4.125
213909504,1.1641532e-10,4.07421875
222298112,5.2386895e-10,4.14453125
230686720,2.910383e-10,3.76171875
239075328,3.2014214e-10,2.98828125
247463936,-4.0745363e-10,3.265625
255852544,1.1641532e-10,3.11328125
264241152,2.910383e-10,3.48828125
272629760,3.2014214e-10,3.15234375
281018368,3.4924597e-10,3.29296875
289406976,6.4028427e-10,3.53125
297795584,-3.4924597e-10,3.22265625
306184192,3.2014214e-10,3.390625
314572800,2.910383e-11,3.3515625
322961408,2.3283064e-10,3.19921875
331350016,1.7462298e-10,3.1640625
339738624,-8.731149e-11,3.23046875
348127232,5.820766e-11,3.51953125
356515840,2.3283064e-10,2.890625
364904448,3.783498e-10,3.23828125
373293056,2.6193447e-10,3.078125
381681664,2.3283064e-10,3.12109375
390070272,8.1490725e-10,3.171875
398458880,2.6193447e-10,3.3515625
406847488,-8.731149e-11,3.50390625
415236096,4.3655746e-10,3.40234375
423624704,4.947651e-10,3.35546875
432013312,2.910383e-11,3.4765625
440401920,2.3283064e-10,3.32421875
448790528,-2.3283064e-10,3.75390625
457179136,-5.820766e-11,3.546875
465567744,5.820766e-11,3.8828125
473956352,8.731149e-11,3.703125
482344960,-5.820766e-11,3.69140625
490733568,5.529728e-10,3.53515625
499122176,1.7462298e-10,5.5078125
