eval/total_steps,standardized_return_mean,achievements_mean
4194304,9.604264e-10,1.953125
12582912,3.2014214e-10,2.5234375
20971520,2.3283064e-10,2.33984375
29360128,-5.820766e-11,2.93359375
37748736,1.1641532e-10,2.7109375
46137344,-5.820766e-11,2.4765625
54525952,2.6193447e-10,1.84375
62914560,1.7462298e-10,2.5703125
71303168,3.4924597e-10,3.421875
79691776,0.0,3.3359375
88080384,2.910383e-10,3.33203125
96468992,-1.1641532e-10,3.57421875
104857600,-6.4028427e-10,3.390625
113246208,-9.313226e-10,4.5625
121634816,-2.910383e-10,3.8125
130023424,-8.1490725e-10,3.9609375
138412032,8.731149e-11,4.61328125
146800640,8.731149e-10,4.2578125
155189248,-2.6193447e-10,4.01171875
163577856,0.0,4.6640625
171966464,-2.0372681e-10,4.75
180355072,-5.2386895e-10,4.8203125
188743680,-3.2014214e-10,3.9140625
197132288,-2.6193447e-10,4.9609375
205520896,0.0039062498,4.328125
213909504,0.00390625,4.0234375
222298112,0.0039062495,4.00390625
230686720,-1.1641532e-10,3.6796875
239075328,0.00390625,1.95703125
247463936,0.00390625,2.296875
255852544,0.0078125,2.76171875
264241152,2.0372681e-10,2.17578125
272629760,0.015625,3.32421875
281018368,0.0234375,3.1484375
289406976,0.2890625,4.7109375
297795584,0.56640625,6.18359375
306184192,0.7421875,6.6015625
314572800,0.8203125,7.16796875
322961408,0.80859375,7.07421875
331350016,0.796875,7.0546875
339738624,0.82421875,7.671875
348127232,0.8203125,7.42578125
356515840,0.83203125,7.33984375
364904448,0.8203125,8.046875
373293056,0.8984375,8.66796875
381681664,0.98046875,8.875
390070272,0.9765625,8.50390625
398458880,0.98046875,8.921875
406847488,0.99609375,8.9453125
415236096,0.98828125,9.44140625
423624704,0.984375,9.7421875
432013312,1.0,9.7578125
440401920,0.9921875,8.92578125
448790528,0.96875,9.59375
457179136,0.9921875,9.66796875
465567744,1.0,9.4375
473956352,0.99609375,10.28125
482344960,0.984375,10.0703125
490733568,0.9765625,9.97265625
499122176,0.984375,10.12890625
