eval/total_steps,standardized_return_mean,achievements_mean
4194304,5.820766e-11,0.64453125
12582912,0.0,0.9609375
20971520,0.0,0.9453125
29360128,0.0,0.98046875
37748736,5.820766e-11,0.9921875
46137344,-2.910383e-11,1.02734375
54525952,5.820766e-11,1.01171875
62914560,0.0,0.80078125
71303168,0.0,1.046875
79691776,0.0,1.08203125
88080384,2.910383e-11,1.265625
96468992,2.910383e-10,1.73828125
104857600,-2.6193447e-10,2.65625
113246208,5.820766e-11,2.12109375
121634816,2.3283064e-10,2.5859375
130023424,-8.731149e-11,2.63671875
138412032,-8.731149e-11,2.46484375
146800640,1.4551915e-10,2.41796875
155189248,-1.1641532e-10,2.49609375
163577856,-2.910383e-10,2.74609375
171966464,-1.4551915e-10,2.6328125
180355072,-2.910383e-11,2.72265625
188743680,-8.731149e-11,2.75390625
197132288,1.4551915e-10,3.28125
205520896,-8.731149e-11,2.82421875
213909504,-2.910383e-10,2.59765625
222298112,2.910383e-11,2.6640625
230686720,-1.1641532e-10,2.6015625
239075328,2.910383e-11,2.62890625
247463936,-1.1641532e-10,2.69921875
255852544,0.0,2.90234375
264241152,2.3283064e-10,3.98046875
272629760,-1.1641532e-10,4.14453125
281018368,-1.1641532e-10,4.35546875
289406976,2.910383e-10,3.73046875
297795584,-5.820766e-11,3.73828125
306184192,8.731149e-11,3.44921875
314572800,-8.731149e-11,3.13671875
322961408,2.910383e-10,2.984375
331350016,1.7462298e-10,3.16015625
339738624,6.1118044e-10,3.12109375
348127232,-3.2014214e-10,2.9453125
356515840,-1.7462298e-10,2.796875
364904448,2.0372681e-10,2.76953125
373293056,8.731149e-11,2.65234375
381681664,7.566996e-10,2.66796875
390070272,-3.2014214e-10,2.89453125
398458880,-2.910383e-11,3.33984375
406847488,4.947651e-10,3.03125
415236096,-2.0372681e-10,2.73046875
423624704,0.0078125,3.1953125
432013312,0.0,3.37890625
440401920,0.01953125,4.4140625
448790528,0.06640625,4.25
457179136,0.0625,4.2109375
465567744,0.140625,4.609375
473956352,0.5078125,6.171875
482344960,0.17578125,4.390625
490733568,0.19140625,3.89453125
499122176,0.05859375,3.80078125
