eval/total_steps,standardized_return_mean,achievements_mean
4194304,1.36788e-09,2.33203125
25165824,2.3283064e-10,1.125
46137344,8.731149e-11,1.9453125
67108864,3.4924597e-10,1.375
88080384,-1.1641532e-10,1.5859375
109051904,0.0039062498,2.95703125
130023424,2.0372681e-10,1.83984375
150994944,-2.910383e-10,3.17578125
171966464,0.0,2.12890625
192937984,-4.947651e-10,2.55859375
213909504,0.078125,2.68359375
234881024,2.6193447e-10,1.01171875
255852544,0.01953125,1.97265625
276824064,0.42578125,6.95703125
297795584,1.1641532e-09,1.80078125
318767104,0.99609375,8.38671875
339738624,6.693881e-10,1.88671875
360710144,0.9609375,8.3046875
381681664,1.0,9.1796875
402653184,0.9609375,8.45703125
423624704,0.99609375,9.5390625
444596224,0.75,7.4375
465567744,-5.820766e-11,2.12109375
486539264,1.0,8.44921875
