eval/total_steps,standardized_return_mean,achievements_mean
4194304,5.2386895e-10,3.20703125
25165824,0.0,0.984375
46137344,-8.731149e-11,0.51171875
67108864,0.0,0.0390625
88080384,0.0,0.046875
109051904,0.0,0.0546875
130023424,2.0372681e-10,1.390625
150994944,-2.910383e-11,1.41796875
171966464,5.2386895e-10,4.17578125
192937984,2.6193447e-10,4.5546875
213909504,-2.910383e-11,3.90625
234881024,2.3283064e-10,3.5546875
255852544,-4.656613e-10,2.53125
276824064,-2.6193447e-10,2.140625
297795584,3.783498e-10,3.00390625
318767104,-2.6193447e-10,1.73828125
339738624,0.015625,3.44921875
360710144,-2.910383e-11,2.125
381681664,0.9296875,8.21875
402653184,0.0078125,2.82421875
423624704,0.98046875,8.296875
444596224,7.858034e-10,2.86328125
465567744,-1.1641532e-10,2.55078125
486539264,0.01953125,2.7109375
