eval/total_steps,standardized_return_mean,achievements_mean
4194304,1.0186341e-09,2.6015625
12582912,5.2386895e-10,2.6640625
20971520,1.3969839e-09,3.2265625
29360128,1.193257e-09,5.59375
37748736,9.0221874e-10,4.80078125
46137344,0.46875,6.8828125
54525952,0.83984375,9.3984375
62914560,0.9375,9.63671875
71303168,0.98046875,10.32421875
79691776,0.9375,9.06640625
88080384,0.99609375,9.65625
96468992,0.98828125,10.09375
104857600,0.96484375,10.34765625
113246208,0.9921875,9.94921875
121634816,0.99609375,10.37890625
130023424,1.0,9.84375
138412032,1.0,11.265625
146800640,0.99609375,11.3828125
155189248,1.0,11.0546875
163577856,0.984375,10.3046875
171966464,0.99609375,11.52734375
180355072,1.0,11.44921875
188743680,0.99609375,10.99609375
197132288,1.0,11.296875
205520896,1.0,11.37890625
213909504,1.0,11.25
222298112,0.99609375,11.51171875
230686720,0.98828125,11.91015625
239075328,1.0,11.40625
247463936,1.0,11.94140625
255852544,1.0,11.91796875
264241152,1.0,12.25
272629760,1.0,11.90625
281018368,0.99609375,11.70703125
289406976,0.98828125,11.17578125
297795584,1.0,12.66796875
306184192,0.9921875,11.91015625
314572800,0.9921875,11.70703125
322961408,0.8671875,12.1953125
331350016,0.9921875,12.82421875
339738624,1.0,13.5078125
348127232,1.0,13.26953125
356515840,0.98828125,12.65234375
364904448,1.0,13.98828125
373293056,0.99609375,12.94921875
381681664,0.95703125,12.3671875
390070272,0.9921875,13.53515625
398458880,1.0,13.5703125
406847488,0.98046875,13.99609375
415236096,0.99609375,14.203125
423624704,1.0,12.87109375
432013312,0.9921875,13.75
440401920,1.0,13.171875
448790528,0.99609375,13.05078125
457179136,1.0,12.56640625
465567744,1.0,13.671875
473956352,0.9921875,13.23046875
482344960,1.0,14.109375
490733568,0.99609375,13.0078125
499122176,1.0,12.48828125
