eval/total_steps,standardized_return_mean,achievements_mean
4194304,1.1059456e-09,2.234375
25165824,8.731149e-11,0.78125
46137344,1.1641532e-10,1.33203125
67108864,2.0372681e-10,1.33984375
88080384,3.2014214e-10,1.58203125
109051904,2.6193447e-10,1.9765625
130023424,1.1641532e-10,1.75390625
150994944,-2.3283064e-10,1.75390625
171966464,-5.820766e-11,2.109375
192937984,-6.4028427e-10,2.39453125
213909504,0.48046875,5.41796875
234881024,2.6193447e-10,1.16015625
255852544,0.125,2.6875
276824064,0.33203125,6.9375
297795584,0.28125,3.4765625
318767104,0.98828125,7.91796875
339738624,0.84765625,7.17578125
360710144,1.0,8.35546875
381681664,0.9921875,8.69140625
402653184,0.984375,8.30859375
423624704,0.984375,9.26953125
444596224,0.44921875,5.55859375
465567744,8.1490725e-10,1.87890625
486539264,0.99609375,8.125
