eval/total_steps,standardized_return_mean,achievements_mean
4194304,8.440111e-10,3.12890625
25165824,8.731149e-11,2.296875
46137344,2.910383e-10,4.1796875
67108864,-2.910383e-11,4.671875
88080384,8.731149e-11,3.81640625
109051904,-3.2014214e-10,3.41015625
130023424,-8.731149e-11,3.91796875
150994944,-5.2386895e-10,3.02734375
171966464,-5.2386895e-10,5.99609375
192937984,-8.731149e-11,2.44921875
213909504,-1.1641532e-10,2.5703125
234881024,2.0372681e-10,4.30859375
255852544,-1.7462298e-10,6.046875
276824064,0.01171875,5.06640625
297795584,-1.7462298e-10,2.59375
318767104,-8.731149e-11,1.90234375
339738624,-5.820766e-10,1.859375
360710144,0.46875,5.98828125
381681664,0.73046875,7.859375
402653184,0.85546875,8.38671875
423624704,0.94140625,9.62890625
444596224,0.95703125,9.9609375
465567744,0.30859375,4.11328125
486539264,0.94140625,8.3046875
