eval/total_steps,standardized_return_mean,achievements_mean
4194304,6.693881e-10,2.5390625
25165824,6.4028427e-10,1.890625
46137344,1.7462298e-10,1.83984375
67108864,8.1490725e-10,2.10546875
88080384,6.1118044e-10,2.10546875
109051904,1.7462298e-10,3.1875
130023424,4.656613e-10,2.85546875
150994944,-8.731149e-11,5.5
171966464,8.731149e-10,2.484375
192937984,4.947651e-10,2.98828125
213909504,0.98828125,9.08203125
234881024,0.98828125,8.52734375
255852544,0.9921875,9.2421875
276824064,0.8984375,8.2265625
297795584,1.0,8.86328125
318767104,0.98828125,9.20703125
339738624,1.0,9.2109375
360710144,0.99609375,9.359375
381681664,0.98828125,9.26171875
402653184,1.0,9.1953125
423624704,0.99609375,9.80078125
444596224,0.859375,8.00390625
465567744,0.01171875,4.265625
486539264,1.0,8.484375
