eval/total_steps,standardized_return_mean,achievements_mean
4194304,6.9849193e-10,3.21484375
12582912,3.4924597e-10,2.9453125
20971520,5.529728e-10,2.48046875
29360128,1.4551915e-10,2.28515625
37748736,2.3283064e-10,2.38671875
46137344,1.7462298e-10,2.87890625
54525952,1.1641532e-10,1.6171875
62914560,0.00390625,2.203125
71303168,1.0477379e-09,3.71484375
79691776,0.0039062514,6.38671875
88080384,1.5133992e-09,6.5390625
96468992,6.1118044e-10,6.640625
104857600,2.6193447e-10,6.6171875
113246208,5.2386895e-10,7.10546875
121634816,8.1490725e-10,7.546875
130023424,8.731149e-10,7.171875
138412032,2.7066562e-09,8.02734375
146800640,2.0954758e-09,7.703125
155189248,1.5716068e-09,8.73046875
163577856,0.003906253,8.265625
171966464,0.003906251,8.328125
180355072,1.0186341e-09,7.96875
188743680,1.9790605e-09,8.96484375
197132288,3.6670826e-09,9.78125
205520896,0.0039062533,9.65625
213909504,0.003906252,8.2578125
222298112,0.0078125,6.93359375
230686720,0.01953125,10.046875
239075328,0.109375,9.6015625
247463936,0.89453125,10.359375
255852544,0.94921875,9.87890625
264241152,0.9921875,10.59375
272629760,0.984375,10.4921875
281018368,0.98828125,10.8828125
289406976,0.98828125,10.703125
297795584,0.98046875,12.7265625
306184192,0.9921875,12.45703125
314572800,0.9921875,11.83203125
322961408,0.98828125,11.9453125
331350016,0.9765625,11.83984375
339738624,0.99609375,12.7890625
348127232,0.9921875,12.171875
356515840,0.9765625,12.359375
364904448,0.99609375,11.2265625
373293056,0.99609375,11.65234375
381681664,0.98828125,11.98046875
390070272,0.25390625,7.5
398458880,0.99609375,11.65625
406847488,0.98828125,12.28515625
415236096,0.02734375,4.31640625
423624704,0.9921875,11.8671875
432013312,0.98828125,11.2890625
440401920,0.98046875,12.0
448790528,0.98828125,11.25
457179136,0.91796875,11.15625
465567744,0.95703125,12.03515625
473956352,0.96484375,12.6328125
482344960,0.9921875,13.0234375
490733568,0.984375,12.76171875
499122176,0.984375,12.671875
