eval/total_steps,standardized_return_mean,achievements_mean
4194304,3.4924597e-10,2.9453125
25165824,1.4551915e-10,1.4453125
46137344,1.4551915e-10,2.9921875
67108864,1.1641532e-10,4.3984375
88080384,8.731149e-11,3.33203125
109051904,1.7462298e-10,2.79296875
130023424,-4.0745363e-10,3.421875
150994944,-5.529728e-10,2.609375
171966464,1.1641532e-10,2.69140625
192937984,-3.4924597e-10,1.91015625
213909504,-1.1641532e-10,2.203125
234881024,-1.4551915e-10,2.2109375
255852544,5.820766e-11,2.15625
276824064,2.910383e-11,2.171875
297795584,-1.4551915e-10,1.80078125
318767104,3.783498e-10,1.37890625
339738624,-4.3655746e-10,1.390625
360710144,0.0,1.0078125
381681664,0.05859375,3.6328125
402653184,0.0,2.45703125
423624704,0.5234375,6.375
444596224,0.01171875,1.875
465567744,8.731149e-10,1.2890625
486539264,0.28125,4.5078125
