eval/total_steps,standardized_return_mean,achievements_mean
4194304,6.693881e-10,3.6015625
25165824,2.910383e-10,3.234375
46137344,2.3283064e-10,2.10546875
67108864,9.604264e-10,2.26953125
88080384,2.3283064e-10,2.41796875
109051904,5.529728e-10,2.64453125
130023424,1.2223609e-09,3.32421875
150994944,4.656613e-10,3.12890625
171966464,1.0477379e-09,4.99609375
192937984,5.2386895e-10,3.76953125
213909504,-6.693881e-10,4.4296875
234881024,5.2386895e-10,7.08984375
255852544,-3.2014214e-10,4.64453125
276824064,0.0039062498,7.01953125
297795584,0.0390625,8.2890625
318767104,0.80078125,7.875
339738624,0.96484375,9.88671875
360710144,0.96875,10.1953125
381681664,0.98828125,10.5625
402653184,0.98828125,9.765625
423624704,0.9921875,9.73046875
444596224,0.97265625,10.26171875
465567744,0.98828125,9.96875
486539264,1.0,10.58984375
