eval/total_steps,standardized_return_mean,achievements_mean
4194304,3.2014214e-10,3.56640625
25165824,5.820766e-11,1.21484375
46137344,1.7462298e-10,1.30078125
67108864,2.910383e-11,0.5859375
88080384,-2.910383e-11,0.26953125
109051904,5.820766e-11,0.79296875
130023424,5.529728e-10,3.515625
150994944,2.0372681e-10,2.11328125
171966464,1.2223609e-09,4.359375
192937984,-6.9849193e-10,5.671875
213909504,-7.566996e-10,5.28515625
234881024,-3.2014214e-10,4.85546875
255852544,-4.3655746e-10,2.953125
276824064,-6.693881e-10,2.921875
297795584,0.05078125,6.44921875
318767104,0.76953125,7.42578125
339738624,0.953125,9.21484375
360710144,0.96484375,8.25390625
381681664,0.984375,8.76953125
402653184,0.98828125,8.9375
423624704,0.99609375,8.40234375
444596224,0.984375,9.15625
465567744,0.99609375,8.50390625
486539264,0.99609375,8.83984375
