eval/total_steps,standardized_return_mean,achievements_mean
4194304,1.0186341e-09,2.67578125
25165824,2.910383e-11,1.16015625
46137344,0.0,2.06640625
67108864,3.783498e-10,3.90625
88080384,5.820766e-11,3.14453125
109051904,8.731149e-11,2.6328125
130023424,-1.4551915e-10,3.30078125
150994944,-2.910383e-10,2.25390625
171966464,-3.783498e-10,2.25
192937984,-5.529728e-10,1.28515625
213909504,-8.731149e-11,2.10546875
234881024,2.0372681e-10,1.875
255852544,0.0,2.140625
276824064,2.3283064e-10,1.90625
297795584,2.910383e-11,1.71484375
318767104,7.858034e-10,0.83203125
339738624,5.820766e-11,0.94921875
360710144,3.783498e-10,0.67578125
381681664,2.3283064e-10,2.25
402653184,4.656613e-10,1.546875
423624704,1.891749e-09,1.41796875
444596224,5.2386895e-10,1.171875
465567744,1.6589183e-09,1.20703125
486539264,2.3283064e-10,1.1328125
