eval/total_steps,standardized_return_mean,achievements_mean
4194304,2.3283064e-10,3.19140625
25165824,2.3283064e-10,1.00390625
46137344,0.0,0.609375
67108864,-8.731149e-11,0.046875
88080384,0.0,0.0546875
109051904,0.0,0.11328125
130023424,4.3655746e-10,2.0546875
150994944,1.4551915e-10,1.63671875
171966464,3.783498e-10,4.23828125
192937984,4.947651e-10,4.7265625
213909504,-1.7462298e-10,4.03125
234881024,8.731149e-11,3.71484375
255852544,-1.1641532e-10,2.55859375
276824064,-6.1118044e-10,2.375
297795584,-1.4551915e-10,3.08203125
318767104,5.820766e-11,1.7734375
339738624,0.94921875,8.875
360710144,0.0078124995,2.4296875
381681664,0.98046875,8.26953125
402653184,0.03515625,3.08203125
423624704,0.99609375,8.2265625
444596224,8.731149e-11,2.83984375
465567744,1.4551915e-10,2.51171875
486539264,0.1875,3.70703125
