eval/total_steps,standardized_return_mean,achievements_mean
4194304,3.2014214e-10,3.58203125
25165824,5.820766e-11,1.19921875
46137344,2.0372681e-10,1.234375
67108864,0.0,0.75390625
88080384,-8.731149e-11,0.55078125
109051904,1.4551915e-10,0.9921875
130023424,1.4551915e-10,3.67578125
150994944,1.1641532e-10,2.453125
171966464,7.2759576e-10,4.640625
192937984,-2.0372681e-10,5.953125
213909504,-1.6007107e-09,6.26171875
234881024,-5.2386895e-10,6.765625
255852544,-6.1118044e-10,3.81640625
276824064,2.0372681e-10,3.44140625
297795584,0.0234375,6.91796875
318767104,0.765625,7.3515625
339738624,0.97265625,9.6328125
360710144,0.96484375,8.30078125
381681664,0.98828125,8.703125
402653184,0.9609375,8.85546875
423624704,1.0,8.82421875
444596224,0.99609375,9.44921875
465567744,0.984375,9.6015625
486539264,0.984375,9.0546875
