eval/total_steps,standardized_return_mean,achievements_mean
4194304,7.2759576e-10,2.83203125
12582912,1.4551915e-10,3.2734375
20971520,8.731149e-11,3.484375
29360128,6.9849193e-10,3.08203125
37748736,2.3283064e-10,1.78125
46137344,8.731149e-11,2.7109375
54525952,1.4551915e-10,2.28515625
62914560,6.693881e-10,3.41015625
71303168,1.0186341e-09,3.4140625
79691776,1.7462298e-10,3.265625
88080384,-2.910383e-11,3.66015625
96468992,5.820766e-10,3.46484375
104857600,1.3096724e-09,6.640625
113246208,0.007812501,6.53125
121634816,0.0039062505,6.69140625
130023424,0.0039062505,5.53515625
138412032,0.007812501,6.39453125
146800640,0.015625,6.69921875
155189248,0.0703125,6.74609375
163577856,0.30859375,6.9375
171966464,0.51171875,7.6796875
180355072,0.7890625,8.46875
188743680,0.98046875,9.05078125
197132288,0.97265625,9.875
205520896,0.9765625,9.671875
213909504,0.9921875,10.83203125
222298112,0.98828125,10.0546875
230686720,0.98046875,10.875
239075328,0.99609375,11.171875
247463936,0.9765625,11.109375
255852544,0.9921875,11.44140625
264241152,0.9921875,11.61328125
272629760,0.9921875,11.76953125
281018368,0.98828125,11.21484375
289406976,0.98046875,11.109375
297795584,0.98828125,11.48046875
306184192,0.95703125,11.0078125
314572800,0.9921875,11.01953125
322961408,0.99609375,11.8203125
331350016,0.9921875,12.21875
339738624,0.99609375,11.953125
348127232,0.99609375,12.38671875
356515840,0.92578125,11.6953125
364904448,1.0,11.9765625
373293056,0.99609375,12.0
381681664,0.98828125,11.93359375
390070272,0.01953125,3.1328125
398458880,1.0768417e-09,4.3125
406847488,5.820766e-10,4.78515625
415236096,0.046875,7.4140625
423624704,1.0,12.83203125
432013312,0.9921875,11.140625
440401920,0.9765625,11.00390625
448790528,1.0,11.5859375
457179136,0.984375,12.4765625
465567744,1.0,12.59765625
473956352,0.98828125,12.05078125
482344960,0.99609375,11.2421875
490733568,1.0,10.90625
499122176,0.984375,11.8203125
