eval/total_steps,standardized_return_mean,achievements_mean
4194304,4.947651e-10,1.4765625
12582912,-2.910383e-11,0.98046875
20971520,2.6193447e-10,0.96875
29360128,8.731149e-11,1.01953125
37748736,0.0,0.9921875
46137344,0.0,1.0859375
54525952,5.820766e-11,0.93359375
62914560,0.0,0.51953125
71303168,0.0,0.2578125
79691776,0.0,0.53515625
88080384,0.0,0.125
96468992,0.0,0.4921875
104857600,0.0,0.328125
113246208,2.0372681e-10,1.94140625
121634816,2.0372681e-10,2.93359375
130023424,-2.0372681e-10,3.296875
138412032,4.0745363e-10,3.83984375
146800640,8.731149e-11,4.375
155189248,-2.910383e-10,4.44140625
163577856,5.2386895e-10,3.57421875
171966464,3.4924597e-10,3.6328125
180355072,8.440111e-10,3.84375
188743680,6.693881e-10,3.7109375
197132288,-2.6193447e-10,3.84375
205520896,4.3655746e-10,3.5625
213909504,2.0372681e-10,3.66015625
222298112,2.3283064e-10,3.4609375
230686720,1.1641532e-10,3.37890625
239075328,8.1490725e-10,3.5703125
247463936,1.4551915e-10,3.546875
255852544,4.3655746e-10,3.4140625
264241152,-4.3655746e-10,3.421875
272629760,-1.4551915e-10,3.7421875
281018368,6.9849193e-10,3.8203125
289406976,1.1641532e-10,3.59375
297795584,2.910383e-10,4.2734375
306184192,5.820766e-10,4.21484375
314572800,1.1641532e-09,4.3359375
322961408,7.566996e-10,4.3125
331350016,1.5716068e-09,4.18359375
339738624,6.9849193e-10,4.3203125
348127232,1.542503e-09,4.55078125
356515840,4.656613e-10,4.0703125
364904448,8.440111e-10,4.41796875
373293056,6.1118044e-10,4.46875
381681664,6.9849193e-10,4.2890625
390070272,1.717126e-09,4.59765625
398458880,5.529728e-10,4.6328125
406847488,9.313226e-10,4.8125
415236096,9.0221874e-10,4.5390625
423624704,4.3655746e-10,4.203125
432013312,5.820766e-10,4.3671875
440401920,4.0745363e-10,4.1640625
448790528,1.4551915e-10,4.3515625
457179136,4.0745363e-10,4.04296875
465567744,9.0221874e-10,4.04296875
473956352,2.910383e-11,4.13671875
482344960,8.1490725e-10,4.140625
490733568,8.1490725e-10,3.9140625
499122176,8.440111e-10,4.1640625
