eval/total_steps,standardized_return_mean,achievements_mean
4194304,4.656613e-10,2.4140625
25165824,5.2386895e-10,1.86328125
46137344,4.3655746e-10,1.56640625
67108864,8.731149e-11,2.015625
88080384,1.36788e-09,2.12109375
109051904,2.6193447e-10,2.5703125
130023424,-4.656613e-10,2.74609375
150994944,-1.7462298e-10,2.8828125
171966464,5.820766e-10,2.30078125
192937984,4.0745363e-10,2.6015625
213909504,0.9921875,8.7265625
234881024,0.98046875,8.7890625
255852544,0.9765625,9.1875
276824064,0.84765625,8.30078125
297795584,0.99609375,8.32421875
318767104,0.99609375,9.10546875
339738624,1.0,9.30078125
360710144,0.99609375,9.296875
381681664,1.0,8.9609375
402653184,0.99609375,9.19921875
423624704,0.99609375,9.734375
444596224,0.8203125,7.6328125
465567744,0.03515625,4.65234375
486539264,0.99609375,8.12109375
