eval/total_steps,standardized_return_mean,achievements_mean
4194304,6.693881e-10,3.05859375
12582912,4.0745363e-10,2.171875
20971520,8.731149e-11,1.55859375
29360128,5.529728e-10,1.9375
37748736,7.566996e-10,1.734375
46137344,6.1118044e-10,3.109375
54525952,9.0221874e-10,2.2890625
62914560,4.656613e-10,2.6953125
71303168,1.1350494e-09,2.30859375
79691776,6.4028427e-10,1.8984375
88080384,2.0372681e-10,1.9921875
96468992,2.910383e-10,2.4921875
104857600,-8.731149e-11,2.359375
113246208,1.4551915e-10,2.9921875
121634816,4.656613e-10,2.9609375
130023424,-5.820766e-11,2.984375
138412032,5.820766e-11,2.4375
146800640,8.440111e-10,2.58984375
155189248,4.0745363e-10,2.0703125
163577856,4.656613e-10,2.95703125
171966464,2.910383e-10,2.8203125
180355072,1.3096724e-09,2.734375
188743680,9.0221874e-10,2.375
197132288,9.313226e-10,2.9375
205520896,5.820766e-10,2.93359375
213909504,6.693881e-10,2.14453125
222298112,4.0745363e-10,2.828125
230686720,9.0221874e-10,2.6796875
239075328,8.731149e-10,2.12890625
247463936,4.3655746e-10,2.70703125
255852544,7.566996e-10,2.5859375
264241152,2.910383e-10,1.91015625
272629760,5.820766e-10,1.99609375
281018368,4.656613e-10,2.4609375
289406976,-2.3283064e-10,2.203125
297795584,1.7462298e-10,2.140625
306184192,6.693881e-10,2.5078125
314572800,6.693881e-10,3.3359375
322961408,6.693881e-10,4.03515625
331350016,8.440111e-10,3.41015625
339738624,9.604264e-10,3.73046875
348127232,9.313226e-10,3.69921875
356515840,2.6193447e-10,3.4609375
364904448,-2.910383e-11,2.4765625
373293056,5.529728e-10,3.08203125
381681664,1.7462298e-10,2.796875
390070272,-2.910383e-10,2.71484375
398458880,4.947651e-10,3.2109375
406847488,9.895302e-10,2.87890625
415236096,9.0221874e-10,2.2265625
423624704,2.6193447e-10,3.37890625
432013312,8.440111e-10,4.92578125
440401920,9.313226e-10,4.41796875
448790528,1.193257e-09,3.44140625
457179136,1.0186341e-09,3.48046875
465567744,9.313226e-10,3.1796875
473956352,1.1641532e-09,2.43359375
482344960,1.2514647e-09,3.15234375
490733568,4.0745363e-10,3.36328125
499122176,1.0768417e-09,2.66015625
